bookID,title,authors,average_rating,isbn,language_code,num_pages,ratings_count,text_reviews_count
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.63,1592283195,eng,286,47,5
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.08,975599518,en-US,571,1575,283
685,The Natural,Bernard Malamud-Kevin Baker,3.63,374502005,eng,231,8568,639
698,Digging to America,Anne Tyler,3.55,307263940,eng,277,16703,1811
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo-Bonnie Lisle,3.77,312405545,eng,826,44,3
702,Modern Latin America,Thomas E. Skidmore-Peter H. Smith,3.59,019517013X,en-US,528,221,10
703,The Plot Against America,Philip Roth,3.75,1400079497,eng,391,31270,2749
706,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart-Ben Karlin-David Javerbaum-Rich Bloomquist-Steve Bodow-Tim Carvell-Eric Drysdale-J.R. Havlan-Scott Jacobson-Tom Johnson-Rob Kutner-Chris Regan-Jason Reich-Jason Ross-Stephen Colbert-Samantha Bee-Rob Corddry-Brendan Hay-Ed Helms,4.02,713998946,eng,228,79299,1118
707,Naked Pictures of Famous People,Jon Stewart,3.59,688171621,en-GB,164,8623,417
759,Collected Stories,Gabriel García Márquez-Gregory Rabassa-J.S. Bernstein,4.19,60932686,eng,352,6132,173
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.96,1400034957,spa,118,7210,371
763,Cien años de soledad,Gabriel García Márquez,4.06,307350428,spa,496,128,6
764,Del amor y otros demonios,Gabriel García Márquez,3.98,307350444,spa,176,3958,237
765,Living to Tell the Tale,Gabriel García Márquez-Edith Grossman,3.98,140003454X,eng,533,390,48
766,Memoria de mis putas tristes,Gabriel García Márquez,3.59,1400095808,spa,112,5065,312
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,eng,425,32578,1069
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon-Thanissaro Bhikkhu,4.38,086171492X,eng,288,32,6
787,The Mini Rough Guide to London,Rob Humphreys-Beth Chaplin-Rebecca Morrill,3.75,184353584X,eng,363,1,0
792,London: City Guide (Lonely Planet City Guide),Lonely Planet-Sarah Johnstone-Tom Masters,4.03,1740598318,eng,466,38,5
793,Best of London (Lonely Planet Best Of),Lonely Planet-Sarah Johnstone-Steve Fallon,4.09,1740594770,eng,128,9,0
794,London,Lonely Planet-Steve Fallon-Pat Yale,4.03,186450353X,eng,400,7,0
797,Lonely Planet Londres,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,8408064762,spa,480,0,0
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet-Mark Honan,0,1740592050,eng,295,0,0
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.87,618710531,eng,287,6560,235
816,Cryptonomicon,Neal Stephenson,4.25,60512806,eng,1139,80225,4104
820,Golgotha (Cryptonomicon  #3),Neal Stephenson,4.13,2228894699,fre,420,5,1
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.11,2228894168,fre,418,5,0
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.25,60733357,en-US,815,18790,552
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,eng,927,29981,1682
824,The Cobweb,Neal Stephenson-J. Frederick George,3.61,553383442,eng,448,2391,129
825,Zodiac,Neal Stephenson,3.71,553573861,eng,308,14508,525
826,The Big U,Neal Stephenson,3.25,380816032,en-US,308,4545,218
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,553380966,eng,499,68751,2664
828,Interface,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,553383434,eng,640,4572,259
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,en-US,464,1505,60
830,Snow Crash,Neal Stephenson,4.03,553380958,eng,438,187493,6601
831,Snow Crash,Neal Stephenson-Joachim Körber,4.03,344245302X,ger,534,194,16
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington-Bill Robertie,4.15,1880685353,eng,450,1413,30
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington-Bill Robertie,4.23,1880685337,eng,381,1855,73
840,The Design of Everyday Things,Donald A. Norman,4.19,465067107,eng,240,15854,1236
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.94,465051367,eng,272,3536,141
842,The Psychology of Everyday Things,Donald A. Norman,4.19,465067093,eng,257,258,30
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones-Diane M. Hanson-Stephen K. Ray,4.26,898709199,en-GB,259,48,6
864,The Alchemist,Paulo Coelho-Alan R. Clarke-James Noel Smith,3.85,60887966,eng,192,814,71
865,The Alchemist,Paulo Coelho-Alan R. Clarke-Özdemir İnce,3.85,61122416,eng,197,1592632,54668
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa-Akira Watanabe,4.57,142150460X,eng,192,8568,141
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa-Akira Watanabe,4.56,1591169259,eng,192,15748,274
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa-Akira Watanabe,4.57,1421504596,eng,192,9621,145
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa-Akira Watanabe,4.49,1591169208,eng,192,103978,1326
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa-Akira Watanabe,4.55,1591169291,eng,200,9920,270
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho-Alan R. Clarke-Mœbius,3.85,006019250X,en-US,198,236,31
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa-Akira Watanabe,4.52,1591169232,eng,192,14101,384
874,The Kite Runner,Khaled Hosseini,4.28,747588945,eng,324,1213,201
880,Pompeii,Robert   Harris,3.81,812974611,eng,304,25729,1633
888,The Last Days of Pompeii,Edward Bulwer-Lytton-John Gregory Betancourt,3.59,158715739X,eng,360,1124,67
890,Of Mice and Men,John Steinbeck,3.86,142000671,eng,112,1654353,23959
899,Of Mice and Men,John Steinbeck-Jim Taylor,3.86,582461464,eng,160,2088,162
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,60554738,en-US,464,19305,1510
902,The Westing Game,Ellen Raskin,4.02,014240120X,eng,182,134362,8278
903,The Egypt Game,Zilpha Keatley Snyder,3.82,808553038,eng,215,29160,1083
929,Memoirs of a Geisha,Arthur Golden,4.1,1400096898,eng,503,211763,3015
930,Memoirs of a Geisha,Arthur Golden,4.1,739326228,eng,434,1301305,19452
931,Memoirs of a Geisha,Arthur Golden,4.1,99498189,en-US,497,2075,254
932,Memoirs of a Geisha: A Portrait of the Film,David        James-Peggy Mulloy-Rob Marshall-Arthur Golden,4.08,1557046832,eng,144,142,8
933,Memoirs of a Geisha,Arthur Golden,4.1,99771519,eng,493,3883,425
935,Geisha of Gion,Mineko Iwasaki-Rande Brown,3.93,074343059X,eng,334,1438,148
936,Memoirs Of A Geisha,Arthur Golden,4.1,7229577,eng,3,24,5
941,Love As A Foreign Language #5,J. Torres-Eric  Kim,3.44,1932664394,eng,58,9,2
944,Jungle Love,Margaret Johnson-Philip Prowse,3.37,521750849,eng,95,57,6
947,First Impressions,Nora Roberts,3.74,373510055,eng,250,31,3
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.71,802415318,eng,0,20,4
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,1416524797,eng,736,2279854,20851
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.88,849561877X,spa,508,197,22
966,Angeles & Demonios,Dan Brown-Raúl Amundaray,3.88,972859896,spa,18,65,7
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,307277674,eng,489,1588890,35316
969,The Da Vinci Code,Dan Brown,3.82,076792603X,eng,467,1109,110
972,Da Vinci Code (Robert Langdon  #2),Dan Brown-Daniel Roche,3.82,2266144340,fre,744,347,14
975,Deception Point,Dan Brown,3.7,1416524800,eng,736,4864,410
976,Deception Point,Dan Brown,3.7,671027387,eng,556,511233,6870
977,Deception Point,Dan Brown,3.7,552151769,eng,585,3213,178
980,Deception Point,Dan Brown,3.7,593055071,eng,448,60,4
981,حقيقة الخديعة,Dan Brown-دان براون-فايزة المنجد-محمد فداء الهاشمي,3.7,9953299072,ara,471,43,4
983,Deception Point,Dan Brown,3.7,1416524886,eng,736,87,12
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,eng,383,440,39
991,Eye of the Storm (Hudson  #3),V.C. Andrews,3.82,743409159,eng,368,36,5
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley-William D. Danko,4.02,671015206,eng,258,56189,2373
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,eng,320,88437,2305
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,eng,368,44,9
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.57,977616657,eng,256,170,14
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,en-US,288,249,16
1032,Trump: The Art of the Deal,Donald J. Trump-Tony Schwartz,3.65,345479173,en-US,384,11727,856
1052,The Richest Man in Babylon,George S. Clason,4.25,451205367,eng,194,67697,2865
1053,The Richest Man in Babylon,George S. Clason,4.25,1419349996,eng,4,78,12
1059,Shibumi,Trevanian-Gisela Stege,4.22,1400098033,eng,480,9001,612
1067,1776,David McCullough,4.07,743226720,eng,386,158126,6034
1068,1776,Peter  Stone-Sherman Edwards,4.21,140481397,eng,192,1269,30
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.6,226014908,eng,284,32,5
1077,Gap Creek,Robert Morgan,3.73,1565122429,eng,326,282,42
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,eng,418,195372,7481
1083,The Good Earth,Pearl S. Buck,3.98,671823493,en-US,260,54,7
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.92,310258979,eng,5,26,2
1093,Purpose Driven Life,Rick Warren,3.92,310264138,en-US,336,20,3
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,60838582,eng,399,187311,4923
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,141006870,eng,384,793,75
1103,Snow Flower and the Secret Fan,Lisa See,4.07,812968069,eng,269,296789,14990
1110,The Broker,John Grisham,3.78,385340540,eng,422,70174,2245
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.5,394720245,eng,1344,9845,1109
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.73,345480600,eng,320,27,1
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips-Michael D'Orso,3.73,60193395,en-US,201,3806,275
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke-Cindy Crawford,3.63,1579546013,en-US,288,398,63
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,972018417,eng,405,788,51
1130,The Warren Buffett Way,Robert G. Hagstrom-Bill Miller-Kenneth L. Fisher,4.12,471743674,en-US,245,218,17
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles-Tom Osborne,4.05,471430455,eng,432,36,1
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky-John R. Perry,3.16,805431578,eng,368,25,7
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park-Denise Brunkus,3.98,679838864,en-US,68,10723,591
1169,Monkey Business,Sarah Mlynowski,3.66,373250711,eng,400,3250,68
1171,Liar's Poker,Michael   Lewis,4.15,140143459,eng,256,22710,931
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,802732291,eng,214,13,1
1191,Giada's Family Dinners,Giada De Laurentiis-Victoria Pearson,3.96,030723827X,eng,256,13866,73
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,eng,256,38550,212
1193,Everyday Pasta,Giada De Laurentiis-Victoria Pearson,4.09,307346587,eng,240,8719,54
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence-Petrina Tinslay,4.1,1400052386,eng,256,3586,33
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence-JoAnn Cianciulli-Bill Bettencourt-Bobby Flay,4.05,609609971,eng,304,1376,16
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence-Petrina Tinslay,3.92,1400052378,eng,287,270,15
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,61234001,eng,320,589427,12648
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt-Stephen J. Dubner,3.96,8466625127,spa,250,185,23
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,61245135,en-US,496,94,5
1207,Freakonomics  - O Estranho Mundo da Economia,Steven D. Levitt-Stephen J. Dubner-Carlos Braga,3.96,9722334964,por,264,75,6
1217,Collapse,Jared Diamond,3.93,739455354,eng,525,19,0
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.25,399153594,eng,338,179,22
1226,Life of Pi,Yann Martel,3.9,156030209,en-US,401,4242,672
1227,Vida de Pi,Yann Martel,3.9,8423335127,spa,323,52,8
1230,L'Histoire de Pi,Yann Martel-Nicole Martel-Emile Martel,3.9,828808392,fre,448,165,24
1232,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,4.26,143034901,eng,487,306069,21008
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,140285970,eng,400,101,8
1239,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,316646660,eng,400,1,0
1241,A Million Little Pieces,James Frey,3.63,307276902,eng,432,195863,10669
1242,A Million Little Pieces of Feces,Python Bonkers,3.55,1411677315,en-US,256,42,6
1243,A Million Little Lies,James Pinocchio-Pablo Fenjves,3.4,61171468,en-US,191,200,24
1246,The Leadership Challenge,James M. Kouzes-Barry Z. Posner,4.04,787968331,en-US,458,865,41
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.13,446394599,eng,193,5000,267
1255,Leadership in Organizations,Gary Yukl,3.68,131494848,en-GB,542,55,4
1259,Leadership Through the Ages: A Collection of Favorite Quotations,Rudolph W. Giuliani,3.95,1401359299,eng,115,14,1
1265,Leadership,Rudolph W. Giuliani,3.72,316861014,eng,397,1755,142
1274,Men Are from Mars  Women Are from Venus,John Gray,3.54,60574216,eng,368,126108,3115
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,3.54,60192771,en-US,368,18,1
1277,Men are from Mars  Women are from Venus,John Gray,3.54,7152590,eng,307,1057,121
1280,Men Are From Mars  Women Are From Venus: A Practical Guide For Improving Communication and Getting What You Want,John Gray,3.54,722538448,en-GB,286,100,9
1281,Men Are from Mars  Women Are from Venus,John Gray,3.54,006123205X,eng,2,41,3
1290,How to Succeed with Women,Ron  Louis-David Copeland,3.77,735200300,en-US,320,80,12
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.04,553381679,eng,512,183361,4406
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.04,517542021,eng,468,471,63
1297,The Clan of the Cave Bear  Part 1 of 2 (Earth's Children  #1),Jean M. Auel-Donada  Peters,4.43,736606378,eng,0,611,34
1298,The Clan of the Cave Bear  Part 2 of 2 (Earth's Children  #1),Jean M. Auel,4.56,5557075313,eng,24,0,0
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,393324818,eng,317,78308,4002
1302,Juiced Official Strategy Guide,Doug Walsh,0,744005612,eng,112,0,0
1303,The 48 Laws of Power,Robert Greene-Joost Elffers,4.19,140280197,eng,452,52500,2751
1305,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,4.41,055338368X,eng,392,20649,1530
1306,Gates Of Fire,Steven Pressfield,4.41,553812165,en-US,523,316,31
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis-Tracy Hickman,4.06,553295411,eng,414,15900,173
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,3.58,812590104,en-US,721,143,5
1315,The Afghan Campaign,Steven Pressfield,3.96,038551641X,eng,354,2884,193
1317,Tides of War,Steven Pressfield,3.89,553381393,eng,448,3285,150
1318,Last of the Amazons,Steven Pressfield,3.75,553382047,eng,400,2083,121
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield-Robert McKee,4.02,446691437,eng,168,46883,4238
1320,Gita on the Green,Stephen J. Rosen-Steven Pressfield,3.74,826413013,en-US,176,14,1
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo-Steven Pressfield,3.88,811701646,eng,340,79,6
1326,Phaedrus and Letters VII and VIII,Plato-Walter Hamilton,4.12,140442758,en-US,160,216,19
1327,Phaedrus,Plato-Robin Waterfield,3.91,192802771,eng,128,27,5
1328,Phaedrus,Plato-C.J. Rowe,3.91,140449744,eng,176,227,20
1330,Euthyphro. Apology. Crito. Phaedo. Phaedrus.,Plato-Harold North Fowler,4.36,674990404,mul,583,998,13
1331,Babrius and Phaedrus: Fables (Loeb Classical Library #436),Babrius-Phaedrus-Ben Edwin Perry,4.31,674994809,eng,736,16,2
1332,Parmenides/Philebus/Symposium/Phaedrus/Alcibiades 1-2/Hipparchus/Amatores (Platonis Opera  #2),Plato-John Burnet-Hipparchus,4.87,198145411,grc,410,15,0
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato-Benjamin Jowett,4.47,879756322,eng,157,14,1
1337,Enthusiasm and Divine Madness,Josef Pieper-Richard Winston-Clara Winston,4.48,189031823X,eng,125,25,4
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato-C.D.C. Reeve,4.05,872207889,eng,272,146,4
1342,Gorgias/Phaedrus (Agora),Plato-James H. Nichols Jr.,4.41,801435307,eng,233,15,1
1351,Statesman,Plato-C.J. Rowe,3.84,872204626,eng,128,25,6
1354,Gorgias,Plato-Walter Hamilton-Chris Emlyn-Jones,3.95,140449043,en-GB,208,7840,180
1356,Lysis/Symposium/Gorgias,Plato-W.R.M. Lamb,4.39,674991842,eng,560,426,5
1362,The Histories,Herodotus-Aubrey de Sélincourt-John M. Marincola,3.98,140449086,eng,716,32923,558
1363,The Histories,Herodotus-Aubrey de Sélincourt-John M. Marincola,3.98,140446389,eng,622,223,18
1364,The History (Great Minds),Herodotus-Henry Francis Cary,3.98,879757779,en-US,613,2,0
1365,The Histories,Herodotus-Carolyn Dewald-Robin Waterfield,3.98,192824252,eng,772,265,39
1366,The Histories,Herodotus-Aubrey de Sélincourt-Andrew Robert Burn,3.98,140440348,en-US,653,134,17
1367,The Histories,Herodotus-Jennifer Tolbert Roberts-Walter Blanco,3.98,393959465,en-US,464,38,5
1368,The Histories,Herodotus-Edward Henry Blakeney-George Rawlinson-Rosalind Thomas,3.98,375400613,en-US,816,125,10
1369,The History,Herodotus-Peter Grene,3.98,226327701,en-US,710,36,6
1371,The Iliad,Homer-Robert Fagles-Bernard Knox,3.85,140275363,eng,683,275201,3218
1373,Iliad,Homer-Stanley Lombardo-Sheila Murnaghan,3.85,872203522,en-US,574,995,131
1374,The Iliad,Homer-Robert Fitzgerald-Andrew Ford,3.85,374529051,en-US,588,664,72
1375,The Iliad/The Odyssey,Homer-Robert Fagles-Bernard Knox,4.03,147712556,eng,1556,53185,367
1376,The Iliad,Homer-E.V. Rieu-Peter Jones-D.C.H. Rieu,3.85,140447946,eng,462,1844,111
